"x","Method","p","trait","p_cor","g_cor","Rhat"
"Results_At_1001/Gcor_004_all.csv","MegaLMM_1.00_",20842,"AT5G51690",0.570861625769666,0.823228520294663,0.999808841909529
"Results_At_1001/Gcor_004_all.csv","MegaLMM_2.00_",20842,"AT5G51690",0.599026059763831,0.840638806206692,1.05591056480528
"Results_At_1001/Gcor_004_all.csv","rrBLUP",20842,"AT5G51690",0.0615024675930851,0.0888459916314652,0.999126940855008
"Results_At_1001/Gcor_004_subset.csv","MTG2",4,"AT5G51690",-0.138445595759508,-0.300263448375087,1.02046848188954
"Results_At_1001/Gcor_004_subset.csv","MCMCglmm",4,"AT5G51690",0.0413722905378504,0.115459150774123,0.999937980216026
"Results_At_1001/Gcor_004_subset.csv","phenix",4,"AT5G51690",0.0633709264720502,0.1576883837341,1.00968617516899
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_0.50_",4,"AT5G51690",0.0816316167855069,0.15884297132169,1.00204317050951
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_1.00_",4,"AT5G51690",0.105948896056872,0.200324985491987,1.03652436220389
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_2.00_",4,"AT5G51690",0.105975442209987,0.227940818228041,1.01047773045148
"Results_At_1001/Gcor_004_subset.csv","rrBLUP",4,"AT5G51690",0.0615024675930851,0.0894286777872538,0.998889898170412
"Results_At_1001/Gcor_004_subset.csv","MTG2",8,"AT5G51690",-0.215451981005088,-0.457780516364391,0.998038925205561
"Results_At_1001/Gcor_004_subset.csv","MCMCglmm",8,"AT5G51690",0.0582802941802225,0.144977634972612,1.00575919385933
"Results_At_1001/Gcor_004_subset.csv","phenix",8,"AT5G51690",0.0830215807088683,0.245609376657271,1.0093055595221
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_0.50_",8,"AT5G51690",0.139492848172634,0.326061141441685,1.00048118975634
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_1.00_",8,"AT5G51690",0.150145599750621,0.33594275182853,1.00831823955496
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_2.00_",8,"AT5G51690",0.159031522107989,0.327021515841021,1.0184620204357
"Results_At_1001/Gcor_004_subset.csv","rrBLUP",8,"AT5G51690",0.0615024675930851,0.0708843267789754,0.999570386416209
"Results_At_1001/Gcor_004_subset.csv","MTG2",16,"AT5G51690",0.0428504612152956,0.15331961522261,1.00382769180975
"Results_At_1001/Gcor_004_subset.csv","MCMCglmm",16,"AT5G51690",0.244086371136541,0.491264509188778,1.0002029564498
"Results_At_1001/Gcor_004_subset.csv","phenix",16,"AT5G51690",0.276790919788875,0.578872682463322,0.998302733713262
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_0.50_",16,"AT5G51690",0.219885922162016,0.428271076426108,0.999121451296611
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_1.00_",16,"AT5G51690",0.23656037622778,0.47155130736437,1.01143240519567
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_2.00_",16,"AT5G51690",0.235467476275383,0.433291517550097,1.00015782048811
"Results_At_1001/Gcor_004_subset.csv","rrBLUP",16,"AT5G51690",0.0615024675930851,0.0867509630138145,0.998287269781057
"Results_At_1001/Gcor_004_subset.csv","MTG2",32,"AT5G51690",0.2133621454897,0.486856959140261,0.998001390918551
"Results_At_1001/Gcor_004_subset.csv","MCMCglmm",32,"AT5G51690",0.310254042678956,0.592786541407473,1.01917365566594
"Results_At_1001/Gcor_004_subset.csv","phenix",32,"AT5G51690",0.316767984849029,0.628184106949115,1.05447538278031
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_0.50_",32,"AT5G51690",0.365088371717141,0.643389898171312,0.998060001862624
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_1.00_",32,"AT5G51690",0.412922791733728,0.710494334173391,1.00818607875316
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_2.00_",32,"AT5G51690",0.366721611407614,0.665504324920607,1.00008041881895
"Results_At_1001/Gcor_004_subset.csv","rrBLUP",32,"AT5G51690",0.0615024675930851,0.0919022123819312,1.00426362458682
"Results_At_1001/Gcor_004_subset.csv","MTG2",64,"AT5G51690",0.163195489672881,0.375293632565424,1.00299147108717
"Results_At_1001/Gcor_004_subset.csv","MCMCglmm",64,"AT5G51690",0.404352045739304,0.729409282388628,1.00029900656425
"Results_At_1001/Gcor_004_subset.csv","phenix",64,"AT5G51690",0.270234125361834,0.534909727279841,1.04980615436112
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_0.50_",64,"AT5G51690",0.428342960718051,0.735041384237341,1.00145848082741
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_1.00_",64,"AT5G51690",0.443745909173944,0.706972723612057,1.05836959450281
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_2.00_",64,"AT5G51690",0.342581797885228,0.684438058370662,1.02295232409301
"Results_At_1001/Gcor_004_subset.csv","rrBLUP",64,"AT5G51690",0.0615024675930851,0.0757793692291159,1.00065871404134
"Results_At_1001/Gcor_004_subset.csv","phenix",128,"AT5G51690",0.423610111824864,0.823036282036741,1.02931980303734
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_0.50_",128,"AT5G51690",0.542622822716064,0.811240623422744,1.00560990578568
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_1.00_",128,"AT5G51690",0.485789898292438,0.744320872198902,1.00058312799047
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_2.00_",128,"AT5G51690",0.482896235505674,0.780152880967774,0.998416321309449
"Results_At_1001/Gcor_004_subset.csv","rrBLUP",128,"AT5G51690",0.0615024675930851,0.10723892941694,1.00245280039204
"Results_At_1001/Gcor_004_subset.csv","phenix",256,"AT5G51690",0.421553002069818,0.754884636570365,1.07988500886044
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_0.50_",256,"AT5G51690",0.513838932903631,0.761399560690076,1.02639848381661
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_1.00_",256,"AT5G51690",0.552647675709248,0.792809790913556,1.0109618277978
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_2.00_",256,"AT5G51690",0.573402973639048,0.818722244229583,0.998231745262553
"Results_At_1001/Gcor_004_subset.csv","rrBLUP",256,"AT5G51690",0.0615024675930851,0.104765940753762,1.00447973136763
"Results_At_1001/Gcor_004_subset.csv","phenix",512,"AT5G51690",0.460550816747999,0.822844541164564,1.09917340400556
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_0.50_",512,"AT5G51690",0.504170079178667,0.800121735038055,1.02002281768503
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_1.00_",512,"AT5G51690",0.559605664660363,0.833813322763263,1.00358940235468
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_2.00_",512,"AT5G51690",0.556481955493114,0.823411795746734,1.00166344213726
"Results_At_1001/Gcor_004_subset.csv","rrBLUP",512,"AT5G51690",0.0615024675930851,0.0856309184289905,1.0027239038224
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_0.50_",1024,"AT5G51690",0.559990220148193,0.820466486826366,1.01954487430604
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_1.00_",1024,"AT5G51690",0.553842958001449,0.817733118439697,1.01593768675506
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_2.00_",1024,"AT5G51690",0.499889622850759,0.798798392267418,0.999394355933173
"Results_At_1001/Gcor_004_subset.csv","rrBLUP",1024,"AT5G51690",0.0615024675930851,0.123178376907917,1.02402531808703
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_0.50_",2048,"AT5G51690",0.450095150199302,0.747920761632144,1.00230642191497
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_1.00_",2048,"AT5G51690",0.323856881913283,0.674428443920993,1.09564398015578
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_2.00_",2048,"AT5G51690",0.455123195833155,0.774563236909666,1.00732479283142
"Results_At_1001/Gcor_004_subset.csv","rrBLUP",2048,"AT5G51690",0.0615024675930851,0.0890420232142896,1.00687954769032
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_0.50_",4096,"AT5G51690",0.540396694805166,0.763267944727452,1.07944734984398
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_1.00_",4096,"AT5G51690",0.528671873190166,0.775893944914929,1.01108957512544
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_2.00_",4096,"AT5G51690",0.546795592756477,0.802145738691537,1.01012125618095
"Results_At_1001/Gcor_004_subset.csv","rrBLUP",4096,"AT5G51690",0.0615024675930851,0.0973271003462816,0.999080329495853
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_0.50_",8192,"AT5G51690",0.53507781945948,0.802424507533026,1.00684229037546
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_1.00_",8192,"AT5G51690",0.558425540786102,0.818963972038864,1.00491580020063
"Results_At_1001/Gcor_004_subset.csv","MegaLMM_2.00_",8192,"AT5G51690",0.540300510555406,0.792829020647307,1.03878370548493
"Results_At_1001/Gcor_004_subset.csv","rrBLUP",8192,"AT5G51690",0.0615024675930851,0.0844838796226685,0.999548776689555
"Results_At_1001/Gcor_005_all.csv","MegaLMM_0.50_",20842,"AT5G07640",-0.0144850560714709,0.00840301122120237,1.00923945540926
"Results_At_1001/Gcor_005_all.csv","MegaLMM_1.00_",20842,"AT5G07640",0.284023231782509,0.558172508008208,1.00766759567228
"Results_At_1001/Gcor_005_all.csv","MegaLMM_2.00_",20842,"AT5G07640",0.279786429140828,0.584093653562209,1.02282810604123
"Results_At_1001/Gcor_005_all.csv","rrBLUP",20842,"AT5G07640",0.201586271333482,0.428922776613077,1.01729544315416
"Results_At_1001/Gcor_005_subset.csv","MTG2",4,"AT5G07640",0.239171344706714,0.462527830390234,1.02172870827181
"Results_At_1001/Gcor_005_subset.csv","MCMCglmm",4,"AT5G07640",0.242295834499691,0.46032658009561,1.01170679932247
"Results_At_1001/Gcor_005_subset.csv","phenix",4,"AT5G07640",0.162583449841409,0.337828761405296,1.00082118547841
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_0.50_",4,"AT5G07640",0.222168585697967,0.472536089946307,1.01615916902204
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_1.00_",4,"AT5G07640",0.222592645165791,0.489320182179848,0.999425670523712
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_2.00_",4,"AT5G07640",0.226894150127667,0.432859465083508,1.00302710421895
"Results_At_1001/Gcor_005_subset.csv","rrBLUP",4,"AT5G07640",0.201586271333482,0.40174928390126,1.00081298940727
"Results_At_1001/Gcor_005_subset.csv","MTG2",8,"AT5G07640",0.152351750742492,0.346897378555722,1.00317326846089
"Results_At_1001/Gcor_005_subset.csv","MCMCglmm",8,"AT5G07640",0.23114718119193,0.434322519443599,0.99830638217094
"Results_At_1001/Gcor_005_subset.csv","phenix",8,"AT5G07640",0.160052792067485,0.331949330525522,1.01484188463112
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_0.50_",8,"AT5G07640",0.2294166160752,0.493562400697896,1.00837528130737
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_1.00_",8,"AT5G07640",0.224044451495318,0.393014153256514,1.02609957318928
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_2.00_",8,"AT5G07640",0.227437042518974,0.506037000679317,1.00554371830814
"Results_At_1001/Gcor_005_subset.csv","rrBLUP",8,"AT5G07640",0.201586271333482,0.397237933867502,1.0011465323196
"Results_At_1001/Gcor_005_subset.csv","MTG2",16,"AT5G07640",0.185678415010564,0.4446315013134,1.02853934600542
"Results_At_1001/Gcor_005_subset.csv","MCMCglmm",16,"AT5G07640",0.243140740517659,0.433617648813172,1.00485466970127
"Results_At_1001/Gcor_005_subset.csv","phenix",16,"AT5G07640",0.157992101531113,0.349179212968885,1.00575135928315
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_0.50_",16,"AT5G07640",0.238719611106613,0.433277231203358,1.02495987375708
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_1.00_",16,"AT5G07640",0.255808832311582,0.469046940007449,1.01104601323436
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_2.00_",16,"AT5G07640",0.260053454343543,0.449489474479633,1.05195494126593
"Results_At_1001/Gcor_005_subset.csv","rrBLUP",16,"AT5G07640",0.201586271333482,0.42725388913211,1.00608752090705
"Results_At_1001/Gcor_005_subset.csv","MTG2",32,"AT5G07640",0.209931564981481,0.417674076572597,1.00943456265993
"Results_At_1001/Gcor_005_subset.csv","MCMCglmm",32,"AT5G07640",0.257048130455897,0.506642155899616,0.998964857611951
"Results_At_1001/Gcor_005_subset.csv","phenix",32,"AT5G07640",0.167342864525128,0.371161637481769,1.01214227562352
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_0.50_",32,"AT5G07640",0.249035838418946,0.519051428294255,0.998537695450656
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_1.00_",32,"AT5G07640",0.237955331978178,0.447112215644491,1.00568840005446
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_2.00_",32,"AT5G07640",0.250078016416464,0.542571967440955,1.04604806827398
"Results_At_1001/Gcor_005_subset.csv","rrBLUP",32,"AT5G07640",0.201586271333482,0.390254630431085,1.01204997777196
"Results_At_1001/Gcor_005_subset.csv","MTG2",64,"AT5G07640",0.203567480122786,0.406670896382565,1.00117235344601
"Results_At_1001/Gcor_005_subset.csv","MCMCglmm",64,"AT5G07640",0.252570524744976,0.437677777804118,1.03693455468794
"Results_At_1001/Gcor_005_subset.csv","phenix",64,"AT5G07640",0.0974280401418725,0.278031667072566,0.998449700863804
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_0.50_",64,"AT5G07640",0.237916655586525,0.474549557479799,1.00475745445881
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_1.00_",64,"AT5G07640",0.235151782295588,0.529734227004793,0.998290549265285
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_2.00_",64,"AT5G07640",0.252958090466571,0.448277629770017,0.998891346967266
"Results_At_1001/Gcor_005_subset.csv","rrBLUP",64,"AT5G07640",0.201586271333482,0.406559832646611,1.00247872909937
"Results_At_1001/Gcor_005_subset.csv","phenix",128,"AT5G07640",0.0847387559274258,0.19373724864894,1.00802331213027
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_0.50_",128,"AT5G07640",0.257078798049237,0.468603819732808,0.99848402028206
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_1.00_",128,"AT5G07640",0.258576627184662,0.586089954061883,1.01176666917976
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_2.00_",128,"AT5G07640",0.252096403370973,0.474308848629506,1.00700442622666
"Results_At_1001/Gcor_005_subset.csv","rrBLUP",128,"AT5G07640",0.201586271333482,0.374891001590985,1.00471638348545
"Results_At_1001/Gcor_005_subset.csv","phenix",256,"AT5G07640",0.140449497832556,0.329467619172386,1.02487382763764
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_0.50_",256,"AT5G07640",0.249028775652665,0.46809895803777,1.00511022585571
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_1.00_",256,"AT5G07640",0.252474970847568,0.515159848362481,1.00747803435237
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_2.00_",256,"AT5G07640",0.23877321233224,0.524799109541399,1.00768606667371
"Results_At_1001/Gcor_005_subset.csv","rrBLUP",256,"AT5G07640",0.201586271333482,0.426776444062731,1.04133532912989
"Results_At_1001/Gcor_005_subset.csv","phenix",512,"AT5G07640",0.220998398705301,0.550390928377481,1.01566021063756
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_0.50_",512,"AT5G07640",0.258485210742074,0.4989847903617,1.02204890419358
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_1.00_",512,"AT5G07640",0.24931503060745,0.478163312668337,1.00007028648186
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_2.00_",512,"AT5G07640",0.246336822081233,0.47612218963508,0.999926963602526
"Results_At_1001/Gcor_005_subset.csv","rrBLUP",512,"AT5G07640",0.201586271333482,0.532225870052998,1.09566840689118
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_0.50_",1024,"AT5G07640",0.240058533490225,0.585426535546824,1.00444180585502
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_1.00_",1024,"AT5G07640",0.243397907861951,0.533544211698883,0.998821522217078
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_2.00_",1024,"AT5G07640",0.270739908408869,0.54688693290434,0.999900546347497
"Results_At_1001/Gcor_005_subset.csv","rrBLUP",1024,"AT5G07640",0.201586271333482,0.403689188072573,1.00062438524597
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_0.50_",2048,"AT5G07640",0.281178776853117,0.622210402622454,1.01489631653663
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_1.00_",2048,"AT5G07640",0.263398187153466,0.614258171565117,1.06574358558078
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_2.00_",2048,"AT5G07640",0.2562257427796,0.569011237749649,0.999635754125071
"Results_At_1001/Gcor_005_subset.csv","rrBLUP",2048,"AT5G07640",0.201586271333482,0.417067736984408,1.0037208801459
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_0.50_",4096,"AT5G07640",0.273031111580041,0.644372474571138,1.06737015966947
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_1.00_",4096,"AT5G07640",0.273696721407481,0.473987868406895,1.00320957458694
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_2.00_",4096,"AT5G07640",0.274223355051331,0.526260406638252,1.00989646698012
"Results_At_1001/Gcor_005_subset.csv","rrBLUP",4096,"AT5G07640",0.201586271333482,0.444590713435714,1.06537763807075
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_0.50_",8192,"AT5G07640",0.264592448227994,0.60387142045645,1.06892562504043
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_1.00_",8192,"AT5G07640",0.281000705760281,0.530681895354175,0.999196774278002
"Results_At_1001/Gcor_005_subset.csv","MegaLMM_2.00_",8192,"AT5G07640",0.276274153146569,0.537343815508917,1.00728149340685
"Results_At_1001/Gcor_005_subset.csv","rrBLUP",8192,"AT5G07640",0.201586271333482,0.40349572172797,1.00171736137721
"Results_At_1001/Gcor_006_all.csv","MTG2",4,"AT4G17860",0.195296029053937,0.12460262558148,1.01116703523491
"Results_At_1001/Gcor_006_all.csv","MCMCglmm",4,"AT4G17860",0.380740154009081,0.379114751921867,1.01116529485368
"Results_At_1001/Gcor_006_all.csv","phenix",4,"AT4G17860",0.285039969465957,0.248733020663504,1.00166593877682
"Results_At_1001/Gcor_006_all.csv","MegaLMM_0.50_",4,"AT4G17860",0.417627856212404,0.473050555806234,1.02625107033248
"Results_At_1001/Gcor_006_all.csv","MegaLMM_1.00_",4,"AT4G17860",0.424493504353706,0.483480382329895,1.04047645766025
"Results_At_1001/Gcor_006_all.csv","MegaLMM_2.00_",4,"AT4G17860",0.421306469591964,0.548959879331051,1.07842034193208
"Results_At_1001/Gcor_006_all.csv","rrBLUP",4,"AT4G17860",0.41905829617254,0.47158960461761,1.00555295071548
"Results_At_1001/Gcor_006_all.csv","MTG2",8,"AT4G17860",0.113806216662048,0.0724577564208047,0.999762462947877
"Results_At_1001/Gcor_006_all.csv","MCMCglmm",8,"AT4G17860",0.406014926465828,0.520132846927589,1.01085115820089
"Results_At_1001/Gcor_006_all.csv","phenix",8,"AT4G17860",0.326189575753769,0.286786211268199,0.998858374357811
"Results_At_1001/Gcor_006_all.csv","MegaLMM_0.50_",8,"AT4G17860",0.424628369784384,0.538783570046333,1.00212102337208
"Results_At_1001/Gcor_006_all.csv","MegaLMM_1.00_",8,"AT4G17860",0.429146978769065,0.494315299751256,1.00358348825497
"Results_At_1001/Gcor_006_all.csv","MegaLMM_2.00_",8,"AT4G17860",0.431272620646466,0.494017115430364,1.00062380549733
"Results_At_1001/Gcor_006_all.csv","rrBLUP",8,"AT4G17860",0.41905829617254,0.461952193259063,1.00958227974581
"Results_At_1001/Gcor_006_all.csv","MTG2",16,"AT4G17860",0.42155728350028,0.544491760970813,1.00738520540292
"Results_At_1001/Gcor_006_all.csv","MCMCglmm",16,"AT4G17860",0.453799649046425,0.589247658355681,1.01342055162527
"Results_At_1001/Gcor_006_all.csv","phenix",16,"AT4G17860",0.371883846555255,0.441617168595095,1.00647208529343
"Results_At_1001/Gcor_006_all.csv","MegaLMM_0.50_",16,"AT4G17860",0.453837547312055,0.597228079104048,1.00715653573949
"Results_At_1001/Gcor_006_all.csv","MegaLMM_1.00_",16,"AT4G17860",0.471577283980856,0.638029292571004,1.04595244988179
"Results_At_1001/Gcor_006_all.csv","MegaLMM_2.00_",16,"AT4G17860",0.461596958983352,0.613860058707163,1.00792665243367
"Results_At_1001/Gcor_006_all.csv","rrBLUP",16,"AT4G17860",0.41905829617254,0.435996858057724,1.0038032303862
"Results_At_1001/Gcor_006_all.csv","MTG2",32,"AT4G17860",0.438885442316053,0.541798304172763,1.00299337424474
"Results_At_1001/Gcor_006_all.csv","MCMCglmm",32,"AT4G17860",0.529261060709394,0.68020392530677,1.02813843333159
"Results_At_1001/Gcor_006_all.csv","phenix",32,"AT4G17860",0.522383274152283,0.685346213765243,1.01413615443793
"Results_At_1001/Gcor_006_all.csv","MegaLMM_0.50_",32,"AT4G17860",0.508201166200738,0.646082105364801,1.02475265733365
"Results_At_1001/Gcor_006_all.csv","MegaLMM_1.00_",32,"AT4G17860",0.523499768607003,0.729777538686196,1.02662327847283
"Results_At_1001/Gcor_006_all.csv","MegaLMM_2.00_",32,"AT4G17860",0.544273836298244,0.694028207487484,1.03504235201548
"Results_At_1001/Gcor_006_all.csv","rrBLUP",32,"AT4G17860",0.41905829617254,0.461441790181472,1.0087982627499
"Results_At_1001/Gcor_006_all.csv","MTG2",64,"AT4G17860",0.380934245329774,0.41863045065166,1.00939494652552
"Results_At_1001/Gcor_006_all.csv","MCMCglmm",64,"AT4G17860",0.524023108238705,0.777445008784057,1.00751600551712
"Results_At_1001/Gcor_006_all.csv","phenix",64,"AT4G17860",0.482798563588602,0.629578466998569,1.03934335452501
"Results_At_1001/Gcor_006_all.csv","MegaLMM_0.50_",64,"AT4G17860",0.539018126316309,0.675910447712667,1.00187180342278
"Results_At_1001/Gcor_006_all.csv","MegaLMM_1.00_",64,"AT4G17860",0.544952240454977,0.727944124980407,1.06463729356537
"Results_At_1001/Gcor_006_all.csv","MegaLMM_2.00_",64,"AT4G17860",0.551352766839194,0.734998127923365,0.998471220793843
"Results_At_1001/Gcor_006_all.csv","rrBLUP",64,"AT4G17860",0.41905829617254,0.48413397466945,1.1572229189135
"Results_At_1001/Gcor_006_all.csv","phenix",128,"AT4G17860",0.50134451898614,0.693160570587477,1.00855309573861
"Results_At_1001/Gcor_006_all.csv","MegaLMM_0.50_",128,"AT4G17860",0.54627873140259,0.736940775180248,1.00306319416779
"Results_At_1001/Gcor_006_all.csv","MegaLMM_1.00_",128,"AT4G17860",0.563589777516265,0.798413949729528,1.03485961647979
"Results_At_1001/Gcor_006_all.csv","MegaLMM_2.00_",128,"AT4G17860",0.547248910547679,0.772241216506859,1.03068650604343
"Results_At_1001/Gcor_006_all.csv","rrBLUP",128,"AT4G17860",0.41905829617254,0.459076339768449,1.02282570911254
"Results_At_1001/Gcor_006_all.csv","phenix",256,"AT4G17860",0.481635788761021,0.658219150730087,1.00588374065691
"Results_At_1001/Gcor_006_all.csv","MegaLMM_0.50_",256,"AT4G17860",0.557750950226523,0.760788701834235,1.01257900417673
"Results_At_1001/Gcor_006_all.csv","MegaLMM_1.00_",256,"AT4G17860",0.579991693825664,0.752398489519316,1.0016781326613
"Results_At_1001/Gcor_006_all.csv","MegaLMM_2.00_",256,"AT4G17860",0.565058747546413,0.719705048258974,0.998612468972404
"Results_At_1001/Gcor_006_all.csv","rrBLUP",256,"AT4G17860",0.41905829617254,0.475528891137346,1.00177200572102
"Results_At_1001/Gcor_006_all2.csv","MegaLMM_0.50_",20842,"AT4G17860",0.00201154922498072,-0.0357038302994959,1.0050115948811
"Results_At_1001/Gcor_006_all2.csv","MegaLMM_1.00_",20842,"AT4G17860",0.599596940977948,0.755312405093248,1.00045922877522
"Results_At_1001/Gcor_006_all2.csv","MegaLMM_2.00_",20842,"AT4G17860",0.585712207712944,0.753173783164256,1.00622386376511
"Results_At_1001/Gcor_006_all2.csv","rrBLUP",20842,"AT4G17860",0.41905829617254,0.493158806336155,1.01169017084618
"Results_At_1001/Gcor_006_subset2.csv","MegaLMM_0.50_",512,"AT4G17860",0.537577011777377,0.713190952239427,1.03280581216712
"Results_At_1001/Gcor_006_subset2.csv","MegaLMM_1.00_",512,"AT4G17860",0.554484553552673,0.763050547604886,0.998193199664589
"Results_At_1001/Gcor_006_subset2.csv","MegaLMM_2.00_",512,"AT4G17860",0.544943685574753,0.732572132418081,1.01963051081263
"Results_At_1001/Gcor_006_subset2.csv","rrBLUP",512,"AT4G17860",0.41905829617254,0.454008693733779,1.02037176066776
"Results_At_1001/Gcor_006_subset2.csv","MegaLMM_0.50_",1024,"AT4G17860",0.559534773444328,0.690386878876047,1.25235787024356
"Results_At_1001/Gcor_006_subset2.csv","MegaLMM_1.00_",1024,"AT4G17860",0.545669214056587,0.725124002515173,1.12974796877161
"Results_At_1001/Gcor_006_subset2.csv","MegaLMM_2.00_",1024,"AT4G17860",0.548739017529951,0.780621910568856,1.05144642885289
"Results_At_1001/Gcor_006_subset2.csv","rrBLUP",1024,"AT4G17860",0.41905829617254,0.467562679159781,0.998226680475316
"Results_At_1001/Gcor_006_subset2.csv","MegaLMM_0.50_",2048,"AT4G17860",0.561053736991263,0.795536356849385,1.13670609268412
"Results_At_1001/Gcor_006_subset2.csv","MegaLMM_1.00_",2048,"AT4G17860",0.556427274091002,0.724589055026893,1.20077967982032
"Results_At_1001/Gcor_006_subset2.csv","MegaLMM_2.00_",2048,"AT4G17860",0.556555813087186,0.769834152890535,1.02792346574376
"Results_At_1001/Gcor_006_subset2.csv","rrBLUP",2048,"AT4G17860",0.41905829617254,0.462609746137249,1.02837098558243
"Results_At_1001/Gcor_006_subset2.csv","MegaLMM_0.50_",4096,"AT4G17860",0.547374268386951,0.784330770965563,1.14850509211395
"Results_At_1001/Gcor_006_subset2.csv","MegaLMM_1.00_",4096,"AT4G17860",0.578549634674016,0.758770265533097,1.03913275478662
"Results_At_1001/Gcor_006_subset2.csv","MegaLMM_2.00_",4096,"AT4G17860",0.567796608048614,0.751100408528601,1.02308847100236
"Results_At_1001/Gcor_006_subset2.csv","rrBLUP",4096,"AT4G17860",0.41905829617254,0.48693695466452,1.0409419389304
"Results_At_1001/Gcor_006_subset2.csv","MegaLMM_0.50_",8192,"AT4G17860",0.59147515781792,0.766247242673936,1.02417337038732
"Results_At_1001/Gcor_006_subset2.csv","MegaLMM_1.00_",8192,"AT4G17860",0.574957856504623,0.753309579967675,1.01984910528533
"Results_At_1001/Gcor_006_subset2.csv","MegaLMM_2.00_",8192,"AT4G17860",0.600529147576592,0.786825896679222,1.13176821533387
"Results_At_1001/Gcor_006_subset2.csv","rrBLUP",8192,"AT4G17860",0.41905829617254,0.435893922386459,1.02975067328287
"Results_At_1001/Gcor_007_all.csv","MegaLMM_0.50_",20842,"AT5G39760",0.810308832407861,0.912005986737863,1.00112975160442
"Results_At_1001/Gcor_007_all.csv","MegaLMM_1.00_",20842,"AT5G39760",0.821012806318098,0.9158126576491,1.00609571335199
"Results_At_1001/Gcor_007_all.csv","MegaLMM_2.00_",20842,"AT5G39760",0.812685295129492,0.905677600577123,0.999045459972094
"Results_At_1001/Gcor_007_all.csv","rrBLUP",20842,"AT5G39760",0.191615714571732,0.105111362260175,1.00513608071394
